timestamp_us,rssi,num_subcarriers,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48,amp_49,amp_50,amp_51
7240000,-61,52,14.8469,16.0138,16.8863,18.0781,19.1844,19.6025,19.9037,21.0013,21.5448,21.9518,22.532,23.0002,23.164,22.997,22.829,22.7303,22.1367,21.7554,21.311,21.6829,20.4535,19.4672,18.5927,18.5658,17.3925,16.0498,14.8396,13.9745,12.908,12.3104,11.5623,10.3307,9.813,9.2768,8.9917,7.8869,7.5717,7.0474,7.6231,7.0498,6.9034,6.8112,7.5843,8.0378,8.007,8.9243,9.9448,10.5121,11.1469,12.141,13.0146,14.101
7260000,-72,52,15.1791,16.2086,16.8519,17.6648,18.8753,19.4755,20.6983,21.0764,21.6244,21.867,22.7232,22.5747,23.1989,23.2937,23.1908,23.482,22.4433,22.0624,21.185,21.0777,20.4372,19.5698,18.729,18.1069,17.1457,15.2202,15.3293,14.09,12.9882,12.0771,11.2835,10.3759,9.5259,9.0651,8.7057,8.1533,7.4561,7.2918,6.436,6.9635,6.8612,6.9421,7.5464,7.9784,8.5329,8.7778,10.1512,10.2123,11.2604,11.6317,13.231,14.0346
7280000,-67,52,14.0986,15.6891,17.4316,18.0738,18.4715,19.6164,19.5892,21.4611,21.7157,22.2529,22.2919,23.3283,23.0862,22.9327,22.8569,22.8693,22.3464,22.1843,21.861,21.5876,20.2895,19.6679,19.355,17.6489,16.886,15.9166,14.9332,14.5249,12.5414,12.3549,11.4986,10.2605,10.1399,9.0755,8.0468,8.1174,7.4339,7.4284,7.2682,7.225,6.822,6.9004,7.4013,8.2805,8.8595,8.9288,9.6598,10.7292,11.1406,11.7917,12.9113,14.2731
7300000,-68,52,15.3089,16.2063,17.489,18.3148,18.0581,19.3882,20.7616,21.2816,21.2882,22.0068,22.4916,22.5218,22.6503,22.7691,22.6483,22.9445,21.9259,22.3532,22.03,20.9336,20.5389,19.7841,19.3729,17.8332,16.6769,15.964,14.9369,14.0535,13.0839,11.8409,10.8307,9.7695,9.838,8.9909,8.66,7.9669,7.6102,7.102,6.9756,7.0344,6.6551,7.5114,7.5816,7.221,8.4994,8.3,9.8179,10.8472,11.2629,12.0074,13.172,14.2878
7320000,-65,52,14.9575,16.198,16.6123,17.9631,19.0561,19.4359,20.5953,21.2515,21.3251,22.038,22.3257,22.8382,23.0539,22.8566,23.1417,22.7649,22.4139,21.6316,21.5557,20.387,20.1351,19.7517,19.085,17.4861,16.9758,15.9651,14.7217,13.9481,13.2185,11.6863,11.6117,10.4432,9.3517,8.7825,8.7801,7.924,7.564,6.8462,7.2514,7.1225,7.0402,7.2446,7.0018,7.633,8.7411,9.2249,9.6857,10.2833,11.3249,12.6175,13.1848,14.3519
7340000,-55,52,15.3704,15.8311,16.4534,17.9558,18.7563,19.5556,20.3811,20.7271,21.0282,21.9285,22.9924,23.0585,23.208,22.8304,23.2392,22.7675,22.5428,22.1,21.1114,20.6595,20.1004,19.4156,18.7796,18.1512,17.2855,15.6586,15.0116,14.3614,13.4155,12.0068,11.3959,10.5229,9.3521,8.7489,8.3241,7.6643,7.7666,7.5365,7.1161,6.839,7.482,7.281,7.6699,7.499,8.6001,9.0962,9.7142,10.2142,11.0055,12.3361,12.808,14.313
7360000,-64,52,14.8686,16.5815,16.8699,18.139,18.2734,19.7153,20.6181,21.2023,21.5379,22.5123,22.6436,22.7841,23.0242,22.3465,22.8769,22.6078,22.6181,22.2457,20.9431,21.2109,20.3015,19.5583,19.0077,17.7643,17.1851,16.0224,15.267,13.8069,12.8415,11.56,10.7634,10.5627,9.1921,9.6316,8.2657,8.0097,7.7697,7.1159,7.0209,7.011,7.4145,7.4498,7.9039,7.8982,8.7145,9.3703,9.8116,10.5485,11.1829,12.2188,13.2739,14.4155
7380000,-62,52,14.9677,16.0113,16.5941,17.2906,18.7751,19.5947,20.1247,21.0288,21.8813,22.1915,22.6054,22.7862,22.6039,22.8624,22.8706,22.7866,22.3976,21.5942,21.9706,21.7565,20.646,19.8949,19.0002,17.6935,16.8227,16.0893,14.8677,13.8413,12.801,12.1045,10.9645,10.46,9.6969,8.7981,8.6667,7.3363,7.9498,6.9725,6.875,7.4461,7.3101,7.1855,7.5934,8.0669,7.5902,9.3401,9.8466,10.2526,11.313,12.1029,12.8911,13.8484
7400000,-72,52,14.6817,16.321,17.1718,17.0198,18.9692,19.4867,20.4361,20.796,21.1356,22.7029,23.4599,23.3311,22.7669,22.9612,22.8843,22.8939,22.2393,21.5769,21.49,20.8219,20.28,19.5521,18.4747,18.0329,17.1696,15.311,15.4772,13.818,13.6501,11.9902,11.2627,10.5736,10.2475,8.7374,8.6454,7.7113,7.1759,7.1307,7.3544,6.5603,6.9676,7.5566,7.6746,8.0021,8.6064,9.0874,10.0032,10.4847,11.7778,11.94,12.9581,14.4016
7420000,-63,52,15.1533,15.9386,16.8221,18.0572,18.7429,19.6409,20.2126,20.3788,21.5931,21.7059,22.6424,22.7119,22.7213,23.366,23.1681,22.4273,22.4815,21.9043,21.5615,21.5141,20.6063,19.5772,18.5223,17.3344,16.8342,15.8637,15.3187,14.3493,12.6919,11.8272,11.1647,10.42,9.8322,9.1929,8.6142,7.6681,7.4249,7.4875,6.8471,6.8719,7.3082,6.9808,7.5674,8.0153,8.0196,8.9699,9.6381,10.4869,11.0897,12.2937,13.1273,13.7618
7440000,-69,52,15.3836,15.1011,16.9884,17.9985,18.9045,19.3651,20.1705,20.7861,21.6459,21.9012,22.5785,22.6534,22.7308,23.1503,22.9278,22.4002,23.2046,22.1027,21.4458,20.991,20.2286,18.9407,18.0517,18.4237,16.9461,16.0673,14.9554,13.9016,12.5538,12.3481,10.8079,9.9936,9.8187,9.0517,8.3008,8.6151,7.6877,7.8838,6.9107,7.0235,7.4176,7.5182,7.5137,7.516,7.9896,9.1027,9.2453,10.7217,11.6167,12.4225,12.5619,14.4803
7460000,-61,52,14.832,15.5842,16.9153,17.7398,18.5813,19.5382,19.9584,20.5234,21.2186,21.6633,22.3446,23.0191,23.0934,23.009,23.0295,23.0772,22.5413,22.4472,21.5664,20.9263,20.644,19.3654,18.4615,17.326,16.8898,15.9608,15.2187,14.2921,13.1167,11.6888,10.5732,10.6002,9.7508,9.0556,8.3628,7.7809,6.9074,6.6886,7.4166,7.5246,6.7847,6.6798,6.7619,7.4481,8.4133,9.3603,9.8398,10.5925,11.1683,12.3456,12.7896,14.1372
7480000,-69,52,15.0287,15.9434,17.0273,17.4765,18.4982,19.1219,20.1185,21.1961,21.8212,21.8217,22.9138,22.8078,22.8201,22.7817,22.99,22.6134,23.0317,21.5413,21.8769,21.4646,20.2404,19.5975,19.1249,17.8197,16.9465,15.5857,15.133,13.8449,13.0553,12.1111,11.4249,10.0242,9.4956,9.2641,8.3333,7.7067,7.9098,6.6936,6.7294,7.3746,7.1776,7.1169,7.3063,8.3568,8.7529,8.4718,9.8275,10.1891,11.9697,12.1822,13.1432,14.3152
7500000,-56,52,15.067,15.3339,17.2375,18.3221,18.5828,19.1025,19.8668,20.5766,21.3654,21.9673,22.6982,22.4875,22.9496,23.0423,23.3613,22.5118,22.0396,21.7606,21.6864,20.7473,20.3277,19.7124,18.6397,17.9218,16.6319,16.0067,15.1341,13.6811,12.8957,12.3239,11.2303,10.2366,9.3477,8.4009,8.5579,7.7503,7.3935,7.1914,6.8034,7.4938,7.2346,7.0679,7.2873,7.9183,8.7643,8.998,9.8651,10.0957,10.6073,12.5098,12.9892,14.24
7520000,-62,52,14.7799,16.4249,17.0216,17.7142,18.8013,18.8977,20.5293,20.841,21.7624,22.2108,22.2122,23.0453,22.6677,22.9885,22.9241,23.0585,22.5651,22.0493,21.3918,20.6311,20.5647,19.9582,18.9672,17.8665,16.7804,16.4518,15.1584,13.7948,12.9881,12.6707,11.2018,10.4716,9.8227,9.0668,8.3128,7.9424,7.3665,7.2324,6.883,7.156,6.8456,6.9304,7.3829,7.7482,8.3616,8.9203,9.9096,10.6067,11.6476,12.114,13.1889,13.4157
7540000,-63,52,15.2491,15.4462,16.6489,17.8314,18.5344,19.5928,20.6721,21.1069,21.3293,22.5311,22.1904,22.9939,23.5722,22.9254,23.0833,23.1002,22.4516,22.1709,21.3865,21.1021,20.7404,19.5727,18.5713,17.9792,16.8033,15.9796,15.1037,13.86,12.8311,12.5739,11.5793,10.3928,9.5528,9.093,8.2489,7.7888,7.0478,7.1454,7.2691,6.6481,6.6857,7.4808,7.7502,7.9606,8.7345,8.833,9.3403,10.7365,11.4883,12.5763,13.1835,13.525
7560000,-64,52,15.5282,15.9843,16.6384,17.1725,18.5846,19.4425,20.4014,21.285,22.1464,22.4106,22.2104,22.5813,23.4371,22.8443,22.7633,23.185,22.4566,21.7756,21.9016,21.1088,20.0286,19.3557,18.6504,17.5696,17.2317,16.4557,14.4887,13.7259,13.1142,12.6854,11.247,11.0338,9.1061,9.0982,8.4157,7.7579,7.4946,7.045,7.0077,6.8207,6.8448,6.9626,7.6128,7.9898,8.1343,9.0753,9.9347,10.2495,11.5356,12.4032,12.9943,14.0836
7580000,-63,52,15.3408,16.484,16.7427,18.0154,18.8767,19.2839,20.2323,20.9627,21.647,22.2089,22.1289,22.947,23.0983,23.57,22.9733,22.8339,22.6117,22.3641,21.9613,20.8939,20.1769,19.5033,18.9518,17.8062,16.8116,15.7505,15.0504,13.9424,12.5068,11.9896,10.6898,10.6456,9.7353,8.3362,8.4586,7.8011,7.8091,7.0824,7.1703,6.3821,6.7756,6.5763,7.4688,8.1092,8.6432,9.5343,9.9663,11.067,11.1295,12.3125,13.4987,14.3915
7600000,-67,52,14.5167,15.7616,16.7107,17.9277,18.3662,19.4174,20.3794,20.9679,21.0306,22.4979,22.469,22.9421,22.6574,23.3923,23.098,22.4221,22.7967,22.3413,21.568,20.7746,20.134,19.5861,18.7274,17.648,17.0285,15.8286,14.4994,13.7901,13.1612,12.5925,11.1275,10.9479,9.738,8.916,8.6474,7.4984,7.1067,7.3594,7.2063,6.7052,7.2752,7.6055,7.3943,8.0764,7.9978,9.0402,9.4919,10.2482,11.2725,12.1661,13.2885,13.7877
7620000,-72,52,14.694,16.1358,16.7122,18.0711,18.8439,19.412,19.8794,20.8626,21.9258,21.9022,22.5812,22.6135,23.1261,23.0554,23.1969,22.9032,22.5954,21.8584,21.7468,20.604,20.2359,19.9131,19.0587,17.6319,16.9957,16.1196,15.218,13.9755,13.4348,12.8311,11.286,10.5674,9.8599,9.2511,8.2606,7.6966,7.5834,7.1489,6.701,6.672,7.3028,7.216,7.6501,7.4807,8.9931,9.1348,9.215,10.1881,11.3705,11.9339,13.1728,13.6254
7640000,-65,52,15.0628,16.1314,17.0907,17.5937,18.8819,19.8151,20.6771,21.005,21.2998,22.4916,22.0608,22.6644,23.3485,23.394,23.0623,22.2808,23.0005,22.416,22.0722,21.1727,20.3075,19.2448,19.0629,17.6107,16.3605,15.4772,15.1651,14.1867,12.8862,12.1677,11.0261,10.486,9.5724,9.1398,8.6618,7.7526,7.0221,6.8928,6.8129,6.6998,7.282,7.0735,7.6554,7.9044,8.6188,9.2345,9.8872,10.555,11.0656,12.1883,12.5004,14.4564
7660000,-64,52,14.8306,15.9928,17.1695,17.4996,18.4807,19.7199,20.4376,20.8883,21.9964,22.1501,22.8767,23.1422,22.9455,23.0283,22.5743,22.5243,22.9501,21.6387,21.5187,21.1376,20.4727,19.6123,18.9383,18.0099,16.9478,16.2316,15.1331,14.044,13.2141,12.6626,11.6285,10.7083,9.559,9.435,8.9739,8.0952,7.1203,7.2699,6.9071,6.8224,6.9351,7.1363,7.4391,7.7029,8.9572,9.5976,9.4748,10.4531,11.4586,11.7797,12.8751,13.6201
7680000,-55,52,15.1027,15.5767,16.8448,17.0487,18.5962,19.8996,19.9865,21.0028,21.2082,21.6626,22.5457,22.9622,22.9595,23.1824,22.6174,22.5629,22.308,22.3076,21.5077,20.9188,20.049,19.9462,18.3324,17.1803,16.8175,16.5786,14.8221,14.3429,13.1903,11.6854,10.7282,10.3483,8.9173,8.8045,8.278,8.2069,7.5637,7.077,7.072,6.9445,6.7565,7.2174,7.8004,8.1981,8.5419,9.2349,9.8035,10.9663,11.6287,11.8162,13.4342,14.2279
7700000,-67,52,14.8264,15.9012,16.9415,17.808,18.8677,19.6628,20.2476,20.5489,21.4641,21.9467,22.6679,22.5975,23.0868,23.2725,22.7479,22.6463,22.5005,22.1271,21.6924,20.8409,20.659,20.1224,19.0504,18.0398,16.9352,16.0049,15.4653,14.0751,12.9263,12.254,11.2526,10.3753,9.6894,9.0155,8.9678,7.6065,7.5663,7.1454,6.7801,6.8454,7.1938,7.5461,7.5013,7.9993,8.3313,8.6065,10.1773,10.6119,11.0815,12.061,13.116,13.6637
7720000,-67,52,15.1675,16.153,16.79,17.8658,18.471,19.3838,20.3978,20.9915,22.2624,21.9324,22.6947,23.039,23.2366,23.0704,22.3908,23.1665,22.4743,21.518,22.3533,21.2645,20.5099,19.3271,18.7901,18.1961,16.9546,15.9482,14.806,13.9408,13.1959,12.3748,11.7558,10.7566,9.3747,8.5139,8.3218,7.736,7.6539,7.0848,7.0182,7.0253,7.4418,7.0718,7.4925,8.0462,8.2664,9.0764,9.7373,10.5859,10.9073,12.6864,12.929,14.6838
7740000,-66,52,14.6756,16.0481,16.7528,17.5872,18.241,20.1063,20.6995,20.6793,21.1774,22.3006,22.5818,22.3718,23.2877,23.7362,23.2004,22.2066,22.6029,21.7669,21.6706,20.881,20.248,19.5258,19.2146,18.1372,16.632,15.6999,15.2172,14.4455,13.2618,12.2098,10.9797,10.3349,9.6704,9.2472,8.4373,7.7355,7.4827,7.5476,6.9571,7.1706,7.2335,6.8827,7.0386,8.0773,8.6984,9.0311,9.5948,10.8135,11.2737,11.8707,13.1072,13.7243
7760000,-71,52,14.9351,16.2948,17.0175,18.1398,18.6883,19.4402,21.0562,21.0452,21.4062,21.9619,22.7764,22.469,22.7514,23.4556,22.9269,22.898,22.4473,21.8668,21.6609,20.5874,20.3443,19.4782,18.7839,17.5018,17.3102,16.1743,15.3305,14.1429,12.9003,11.9164,11.4589,10.5737,9.0422,8.9906,8.4006,8.123,7.9789,7.3856,7.494,7.248,7.4843,6.5905,7.3349,8.1663,8.8796,8.6575,10.1114,10.9067,11.2918,11.858,13.6601,13.7412
7780000,-70,52,14.8302,16.1503,16.7894,17.4959,18.9194,19.0902,19.6665,20.6815,21.7856,22.3583,22.3487,22.3967,23.3422,23.3313,22.9107,22.8486,21.928,22.2462,21.5275,20.9649,20.5869,19.5022,18.7236,17.5196,16.8718,16.0341,14.911,13.723,13.4311,11.9583,11.2841,10.5257,9.3738,9.0463,8.5504,8.4531,6.9975,7.3287,7.3707,6.787,7.3801,7.6005,6.9687,8.2165,8.0286,9.0724,9.671,10.5766,11.6397,12.1995,12.7291,14.0176
7800000,-62,52,15.1011,16.4609,16.6708,17.349,19.0417,19.6424,20.3911,21.2864,21.3988,22.6011,22.3276,22.3321,23.1822,22.7388,22.6406,22.8025,22.4668,21.8231,21.8485,20.9785,20.7479,19.6059,18.6646,17.9915,17.1331,15.5573,15.4043,14.1919,12.612,11.9721,11.3173,10.0806,9.3034,9.291,8.7096,7.9718,7.5611,7.3308,7.5193,7.216,6.3807,6.8716,7.5611,7.8849,8.612,9.522,9.2486,10.2051,10.868,12.1398,12.9048,13.6924
7820000,-55,52,15.3157,15.8169,16.6254,17.7184,18.4428,20.1026,20.4592,21.5075,21.2607,22.1588,22.5086,22.7506,22.4415,23.2632,22.8004,22.6495,22.3301,21.992,21.7095,21.4333,19.5798,19.3797,18.7787,18.4569,16.8137,15.7678,14.7877,14.4407,12.7913,11.8087,11.4968,10.6398,8.9337,8.6792,7.5059,8.2144,7.4315,7.1692,6.8584,7.3151,7.1644,7.4995,7.8887,7.9076,8.6469,8.9505,9.3618,10.3201,11.3531,11.729,13.0884,14.1359
7840000,-68,52,15.0945,15.5126,16.9664,17.73,18.6947,19.4004,19.7196,21.0941,22.009,22.0986,22.7087,22.6993,22.9677,23.1452,23.2143,22.5211,22.8115,21.7015,21.7069,20.9216,20.171,19.3589,18.8126,17.1676,16.5624,15.4233,14.9248,13.9264,13.796,12.1697,11.3051,10.3094,10.0772,9.1479,8.6518,8.2682,8.1155,7.3955,7.1618,7.3448,6.7072,7.1437,8.133,7.4605,8.5781,9.0827,9.8009,10.6017,11.6397,12.0366,12.7863,13.6169
7860000,-63,52,15.1463,15.7414,17.3308,17.6915,18.8859,19.5649,19.9106,20.9691,21.3788,22.4119,22.2682,22.5061,22.9227,23.1171,22.6369,22.6896,22.3576,22.0034,21.0689,20.6147,20.421,19.4017,18.4231,17.8888,16.992,15.9719,15.0369,14.0767,12.8511,11.9291,10.9253,10.0476,10.0086,9.0006,8.1258,7.3678,7.4796,7.4392,7.1546,6.7221,6.8077,6.8831,7.3363,8.2312,8.5658,8.7006,9.8831,10.4624,11.2598,11.9132,12.8546,13.662
7880000,-63,52,15.3215,16.4875,17.0028,18.2314,18.1087,19.1814,20.4234,21.1652,21.5574,22.114,22.2562,22.6927,22.4093,23.168,23.0353,22.7212,22.1457,21.8068,21.4325,21.0385,20.3109,19.3211,18.4772,18.3632,17.1144,15.8018,14.8729,14.2063,13.1059,11.9334,11.2936,9.9902,9.9059,8.5259,8.4599,7.678,7.7426,7.2553,6.6806,7.274,7.4038,6.6911,7.3754,7.8726,8.6905,8.7351,9.9219,10.4527,10.7982,12.6822,12.9459,14.137
7900000,-66,52,15.2108,15.9112,17.2105,17.9098,18.2128,19.6621,20.6067,20.9308,21.4481,22.003,22.1418,22.5774,22.2843,23.0638,23.4366,22.3446,22.544,22.156,21.567,21.3965,20.168,19.6623,18.3645,18.0588,17.2254,15.986,15.2961,14.1812,13.4462,11.9973,11.5631,11.0235,9.0714,9.6204,9.0288,7.5204,7.4243,7.0874,7.4092,6.792,7.4189,7.1187,7.628,8.4051,8.3589,8.4141,9.4034,10.6679,11.2007,11.8449,13.342,14.6528
7920000,-59,52,15.1522,15.9761,16.9089,18.0215,18.1217,19.4568,20.3012,21.3986,21.5889,22.3508,22.0841,22.4678,23.3429,22.9392,23.0294,22.8962,22.5083,22.0854,21.8143,21.0904,20.0519,19.1851,18.4218,17.9002,17.1728,15.5578,15.7052,13.7763,12.9379,12.5734,11.2936,10.5333,9.5449,9.6987,8.6451,8.0254,7.8796,7.2703,6.8229,6.8802,7.5283,6.8961,7.4433,7.9309,8.173,8.8032,9.4863,10.8514,11.1381,12.6357,12.8547,13.6334
7940000,-63,52,15.2252,15.8186,17.3407,17.7545,18.8968,19.6097,20.1918,21.1745,21.2716,21.9362,22.1121,22.9503,23.0721,22.6021,22.8966,23.418,21.9391,22.4732,20.8358,20.6453,20.4183,18.8778,18.796,17.8265,17.2021,15.9421,14.397,13.9051,13.4639,12.3876,11.2998,11.1572,9.4035,9.1095,8.7121,8.1328,6.7733,6.8704,7.3505,7.4182,7.4289,7.0144,7.5976,7.3376,8.6424,9.0215,10.0186,10.3259,11.4124,12.2862,13.1033,14.1508
7960000,-66,52,14.586,16.0109,16.9944,17.7275,19.0477,19.6559,20.3654,21.1607,20.787,22.102,22.7693,22.8865,22.9658,22.4924,22.9808,22.8497,22.2878,21.5493,21.5694,20.5911,20.2354,19.1496,18.5221,17.8175,16.7261,16.0132,14.9374,13.4922,13.2399,11.9556,11.4229,10.253,9.2907,8.682,8.3478,7.9192,7.5194,6.8614,7.4032,6.6138,7.0143,7.3339,7.5497,7.9104,8.5771,8.7471,10.1429,10.688,11.5875,12.3098,13.7426,14.1788
7980000,-55,52,15.4926,15.3153,17.3052,18.0842,18.8934,19.5006,20.0359,20.9222,21.5506,22.3768,22.5612,22.7529,23.0917,22.647,22.9318,22.7804,22.1992,22.4898,21.5119,20.448,20.0593,20.0585,18.6861,18.3133,16.5877,15.6606,15.0031,14.4802,13.1675,12.1193,10.9432,10.4728,9.738,9.0261,8.4309,8.4799,7.7782,7.253,7.1754,6.9065,7.0488,7.2895,7.5484,7.5089,8.5063,8.6459,9.9312,10.9431,11.4853,12.1942,12.7054,14.381
